-0.00352569,0.00121078,0
0.0964107707576253,0.0048613938618071,1
0.1963495595694649,0.0084219947942959,2
0.296293004489733,0.0118025698681483,3
0.3962434335726437,0.014913106154046,4
0.4962031745971155,0.0176636013662022,5
0.5961735428915973,0.0200031967471359,6
0.6961525603673079,0.0220083641835639,7
0.7961375804109418,0.0237814221684811,8
0.8961259564091931,0.0254246891948825,9
0.996115041748756,0.0270404837557631,10
1.0961024262191703,0.0287198243983049,11
1.1960885737307962,0.0304163480339469,12
1.2960758640720786,0.0319921134947061,13
1.3960667118482806,0.0333075153848562,14
1.4960635316646655,0.0342229483086711,15
1.59606864800075,0.0346036845060295,16
1.6960807922025218,0.0345094578065251,17
1.7960939755638787,0.0342554528393739,18
1.896101888598392,0.0341742149724859,19
1.996098221819631,0.0345982895737709,20
2.0960766657411685,0.0358602220111388,21
2.1960316712346053,0.038259461665799,22
2.2959691836721112,0.0415951385662172,23
2.395904057289968,0.0452786079872107,24
2.495851379006023,0.0487110973089295,25
2.595826235738126,0.0512938339115235,26
2.6958428185682908,0.05245723437991,27
2.795892338938456,0.0523804656767665,28
2.895941625969993,0.0520371489719602,29
2.995956332103577,0.0524392454664411,30
3.0959021097798853,0.0545987163611589,31
3.195744384074718,0.059524504126321,32
3.295422171622894,0.0678749255130134,33
3.3948237825872365,0.0796350658151097,34
3.493831781781204,0.0947137291384047,35
3.592328734018253,0.1130197195886929,36
3.6901972041118434,0.134461841271769,37
3.78732767835579,0.1589494926206058,38
3.883642674751533,0.1863944753202898,39
3.979072806615258,0.2167091984254078,40
4.073548687263534,0.2498060709905759,41
4.167000930012926,0.2855975020704093,42
4.259361226230623,0.3239945546843877,43
4.350639228924633,0.3648109503119804,44
4.4409737567115615,0.4076991365148016,45
4.530515772631306,0.4522963975401351,46
4.61941623972376,0.4982400176352634,47
4.707826121028821,0.5451672810474705,48
4.795861576341157,0.5927842436745429,49
4.883445201846176,0.6411794455418484,50
4.970432692201364,0.6905736249357626,51
5.056679678112296,0.7411876465124327,52
5.142041790284556,0.7932423749280084,53
5.226374958605327,0.8469580059367436,54
5.309575899889303,0.90246354501812,55
5.391623140071316,0.9597050911028387,56
5.47250497699523,1.0186068953599767,57
5.552209708504909,1.0790932089586132,58
5.630725722849199,1.1410882956231272,59
5.70805645338866,1.204518508519539,60
5.784237073115568,1.2693146087643927,61
5.859306779868984,1.3354079164386723,62
5.933304771487971,1.4027297516233646,63
6.006270245811594,1.4712114343994531,64
6.078217759778341,1.5408032614650535,65
6.149037162676657,1.611551570217799,66
6.218578944607361,1.6835330096192949,67
6.286693580659669,1.7568242401919854,68
6.353231545922799,1.831501922458313,69
6.418043315485964,1.9076427169407195,70
6.481023069934109,1.985290244680356,71
6.542324883171841,2.0642916585092586,72
6.602198511929268,2.1444217791449183,73
6.660893862170395,2.225455314490392,74
6.718660839859231,2.30716697244874,75
6.775749350959781,2.389331460923019,76
6.832379669499166,2.471754820724888,77
6.888615457527896,2.554408694690865,78
6.944468828113423,2.637319233723566,79
6.999951863033778,2.72051262181115,80
7.055076644066991,2.804015042941776,81
7.10981265123537,2.8878679144786625,82
7.163851763086873,2.9722119174727224,83
7.216774651555619,3.05722749781623,84
7.268161692267984,3.1430952073540586,85
7.317593260850351,3.2299955979310804,86
7.364649732929096,3.318109221392171,87
7.408972982846863,3.4075878371973483,88
7.450789995908548,3.498309268356729,89
7.490651546776166,3.589999746622144,90
7.529111836510559,3.6823838995787046,91
7.566725066172565,3.775186354811526,92
7.604045436823029,3.868131739905719,93
7.6415898307775745,3.960961673735503,94
7.679354178935126,4.053654965254212,95
7.716951711848197,4.146364667543394,96
7.753986818587776,4.239247859226391,97
7.790063888224854,4.332461618926548,98
7.824787309830416,4.426163025267209,99
7.85778066473836,4.520500747412899,100
7.888963133142767,4.615493932206926,101
7.918485835641687,4.711060097347307,102
7.946506118198267,4.807114032768714,103
7.97318132677566,4.903570528405815,104
7.998668807337016,5.000344374193278,105
8.023124342518031,5.097352157358564,106
8.046671738553675,5.194547227071947,107
8.069404891615065,5.291917318864658,108
8.091416548391468,5.389451489779574,109
8.112799455572148,5.487138796859573,110
8.133646359846377,5.584968297147531,111
8.154026427035427,5.682931130804051,112
8.173777442945196,5.781038877941802,113
8.192605988655881,5.879314709209046,114
8.210217143795335,5.9777819278913205,115
8.226315987991415,6.076463837274159,116
8.240607600871963,6.175383740643095,117
8.25288380963458,6.274556303013954,118
8.263464858154581,6.373943569994374,119
8.272869950105555,6.473487774897492,120
8.281618651053032,6.573131114999467,121
8.29023052656254,6.672815787576458,122
8.29922514219961,6.772483989904625,123
8.30900540124813,6.872087855557652,124
8.319240349991446,6.9716420217856045,125
8.329314387161705,7.071185369687703,126
8.338611285249215,7.170756833701102,127
8.346514816744298,7.270395348262955,128
8.352408754137263,7.370139847810419,129
8.355908087490382,7.470016311609963,130
8.35765442589422,7.569993197241322,131
8.358574207934558,7.670023003225856,132
8.359593883001766,7.770058227479549,133
8.361639900486209,7.87005136791838,134
8.36546801675301,7.969963440728464,135
8.37095269232894,8.069799442311327,136
8.377684794677013,8.169578521505716,137
8.385255055858805,8.269319833907462,138
8.393254207935895,8.369042535112394,139
8.40128828126476,8.468764755337295,140
8.40904505891155,8.568499145265697,141
8.41623952050123,8.668256532712508,142
8.422586664007564,8.768047744262807,143
8.427801487404325,8.867883606501668,144
8.431614762482589,8.96777435822829,145
8.434069947639902,9.06771858647954,146
8.435497648338236,9.167704178219813,147
8.436239124320398,9.2677186233989,148
8.43663563532919,9.367749411966598,149
8.437028305849795,9.46778403856542,150
8.43773248564543,9.56781089208325,151
