0.142727,-0.0336715,0
0.24281883985234487,-0.03751044491439036,1
0.3428414651875614,-0.04201245999472608,2
0.44272566148852127,-0.04784061540695253,3
0.5424022142380962,-0.05565798131701509,4
0.6418019089191574,-0.0661276278908591,5
0.740854570064122,-0.07990588694722132,6
0.8394483198929357,-0.09735666663277293,7
0.937414450685058,-0.11844537393451136,8
1.0345801770967997,-0.1431088228558802,9
1.1307727137844705,-0.17128382740032289,10
1.2258192754043817,-0.20290720157128303,11
1.3195596110794607,-0.23790149427587567,12
1.4120193842160118,-0.27597767101347875,13
1.5033665420100266,-0.3166847684174303,14
1.5937726438752031,-0.3595677121656424,15
1.6834092492252404,-0.4041714279360273,16
1.7724479174738366,-0.4500408414064971,17
1.861044091539948,-0.49675477191292,18
1.9491700473547307,-0.5442772465756557,19
2.036681846959245,-0.5928166951537042,20
2.1234337016100757,-0.6425854396827118,21
2.209279822563802,-0.6937958021983253,22
2.2940744210770063,-0.7466601047361912,23
2.377710714175797,-0.8013312749480209,24
2.4603273714274505,-0.8575884880215916,25
2.5421583000403474,-0.9150659000593151,26
2.623437617183373,-0.9733973474551296,27
2.7043994400254143,-1.0322166666029737,28
2.785277885735359,-1.0911576938967866,29
2.866268400277371,-1.1499123187858464,30
2.9473268491641917,-1.208532087919279,31
3.0283174663014747,-1.2672061049423125,32
3.1091043010125006,-1.3261237505944807,33
3.189551402620552,-1.3854744056153179,34
3.269522820448908,-1.445447450744357,35
3.3489240907885276,-1.5061771433339473,36
3.4278482311040746,-1.5675486360679567,37
3.5064411931805335,-1.6293767482412922,38
3.5848489319540695,-1.6914762949619095,39
3.663217402360851,-1.7536620913377645,40
3.7416378134942367,-1.8158130493343865,41
3.8198921317892816,-1.8781701446212946,42
3.8976538506597733,-1.9411013539230346,43
3.9745963462575182,-2.0049747912553926,44
4.050392994734318,-2.0701585706341534,45
4.124720305699787,-2.137016584156514,46
4.1974031221299235,-2.20571286439229,47
4.268475899564381,-2.2761290187973366,48
4.337988944100603,-2.3481252983042533,49
4.405992561836036,-2.421561953845639,50
4.472537123742411,-2.4962991970668904,51
4.537763264555022,-2.572142576803894,52
4.60208117577147,-2.6487344010817457,53
4.665951147285674,-2.7256866388505117,54
4.729833468991558,-2.8026112590602605,55
4.7941884307830405,-2.8791202306610617,56
4.859451403067886,-2.9548468064798876,57
4.925635657139274,-3.029784756632842,58
4.992402355494572,-3.1042285893900745,59
5.059401883601408,-3.1784820177450146,60
5.126284626927417,-3.2528487546910916,61
5.1927010069705535,-3.3276324800931127,62
5.258373635064354,-3.403070497797935,63
5.323248558759782,-3.479194669899281,64
5.387314922182966,-3.555997232703896,65
5.450561869460038,-3.63347042251852,66
5.512978544717124,-3.711606475649896,67
5.574560705972971,-3.7903932458171106,68
5.635379534829307,-3.869768608536854,69
5.695554187502019,-3.9496386497332105,70
5.755204589531268,-4.029908945550129,71
5.814450666457218,-4.110485072131553,72
5.873411332416652,-4.191273354455158,73
5.932139808563512,-4.27222875597667,74
5.990584502428056,-4.353383843191216,75
6.048684446625766,-4.4347781236942785,76
6.106378673772129,-4.516451105081334,77
6.163606216482632,-4.598442294947865,78
